,TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_TIME_SECONDS,TX_TIME_DAYS,TX_FRAUD,TX_FRAUD_SCENARIO
51893,51893,2018-04-28 10:24:53,131,269,69.81,2370293,27,0,0
51894,51894,2018-04-28 10:24:54,809,3687,93.7,2370294,27,0,0
51895,51895,2018-04-28 10:25:09,583,3424,111.79,2370309,27,0,0
51896,51896,2018-04-28 10:25:17,173,4381,68.25,2370317,27,0,0
51897,51897,2018-04-28 10:25:18,330,1608,6.63,2370318,27,0,0
51898,51898,2018-04-28 10:25:40,826,1001,71.89,2370340,27,0,0
51899,51899,2018-04-28 10:27:07,478,2603,5.59,2370427,27,0,0
51900,51900,2018-04-28 10:28:10,360,3810,53.7,2370490,27,0,0
51901,51901,2018-04-28 10:28:11,947,1678,84.8,2370491,27,0,0
51902,51902,2018-04-28 10:29:12,640,3788,51.88,2370552,27,0,0
51903,51903,2018-04-28 10:29:53,631,3271,124.1,2370593,27,0,0
51904,51904,2018-04-28 10:30:00,493,3511,9.32,2370600,27,0,0
51905,51905,2018-04-28 10:30:31,159,3924,58.43,2370631,27,0,0
51906,51906,2018-04-28 10:30:34,98,3529,9.68,2370634,27,0,0
51907,51907,2018-04-28 10:31:05,27,450,24.77,2370665,27,0,0
51908,51908,2018-04-28 10:31:16,406,1375,110.5,2370676,27,0,0
51909,51909,2018-04-28 10:31:34,569,612,137.08,2370694,27,0,0
51910,51910,2018-04-28 10:31:49,772,4575,81.0,2370709,27,0,0
51911,51911,2018-04-28 10:32:03,416,1555,32.27,2370723,27,0,0
51912,51912,2018-04-28 10:32:14,303,3946,51.05,2370734,27,0,0
51913,51913,2018-04-28 10:32:18,926,3012,46.68,2370738,27,0,0
51914,51914,2018-04-28 10:32:22,195,15,106.87,2370742,27,0,0
51915,51915,2018-04-28 10:32:34,789,654,54.55,2370754,27,0,0
51916,51916,2018-04-28 10:33:04,745,1751,69.99,2370784,27,0,0
51917,51917,2018-04-28 10:33:15,2,4385,89.16,2370795,27,0,0
51918,51918,2018-04-28 10:33:33,668,749,44.08,2370813,27,0,0
51919,51919,2018-04-28 10:34:28,334,3322,19.72,2370868,27,0,0
51920,51920,2018-04-28 10:35:05,465,4299,28.29,2370905,27,0,0
51921,51921,2018-04-28 10:35:14,870,685,66.99,2370914,27,0,0
51922,51922,2018-04-28 10:35:20,745,1363,36.45,2370920,27,0,0
51923,51923,2018-04-28 10:35:44,606,2786,9.82,2370944,27,0,0
51924,51924,2018-04-28 10:36:13,701,480,36.87,2370973,27,0,0
51925,51925,2018-04-28 10:36:20,981,3537,39.58,2370980,27,0,0
51926,51926,2018-04-28 10:36:24,917,1059,82.9,2370984,27,0,0
51927,51927,2018-04-28 10:36:25,69,4063,112.39,2370985,27,0,0
51928,51928,2018-04-28 10:36:27,455,3950,40.98,2370987,27,0,0
51929,51929,2018-04-28 10:37:22,617,428,24.11,2371042,27,0,0
51930,51930,2018-04-28 10:37:54,971,2283,118.95,2371074,27,0,0
51931,51931,2018-04-28 10:38:12,169,1912,12.85,2371092,27,0,0
51932,51932,2018-04-28 10:38:41,400,4629,20.15,2371121,27,0,0
51933,51933,2018-04-28 10:39:35,918,4310,8.57,2371175,27,0,0
51934,51934,2018-04-28 10:42:29,375,3399,29.25,2371349,27,0,0
51935,51935,2018-04-28 10:42:41,466,3429,42.93,2371361,27,0,0
51936,51936,2018-04-28 10:42:54,245,2945,42.28,2371374,27,0,0
51937,51937,2018-04-28 10:42:54,609,3900,6.86,2371374,27,0,0
51938,51938,2018-04-28 10:43:29,988,1150,391.59999999999997,2371409,27,1,3
51939,51939,2018-04-28 10:43:41,495,1153,30.53,2371421,27,0,0
51940,51940,2018-04-28 10:43:48,858,2817,98.37,2371428,27,0,0
51941,51941,2018-04-28 10:44:10,725,2210,96.12,2371450,27,0,0
51942,51942,2018-04-28 10:44:14,7,1646,14.46,2371454,27,0,0
51943,51943,2018-04-28 10:44:18,999,4676,108.39,2371458,27,0,0
51944,51944,2018-04-28 10:44:48,532,3218,18.86,2371488,27,0,0
51945,51945,2018-04-28 10:45:21,115,2584,79.16,2371521,27,1,2
51946,51946,2018-04-28 10:45:24,520,2920,33.08,2371524,27,0,0
51947,51947,2018-04-28 10:45:31,296,3,72.88,2371531,27,0,0
51948,51948,2018-04-28 10:45:33,173,452,116.36,2371533,27,0,0
51949,51949,2018-04-28 10:45:42,776,4788,58.05,2371542,27,0,0
51950,51950,2018-04-28 10:45:49,757,114,52.13,2371549,27,0,0
51951,51951,2018-04-28 10:45:52,807,4037,11.45,2371552,27,0,0
51952,51952,2018-04-28 10:48:22,729,1215,13.01,2371702,27,0,0
51953,51953,2018-04-28 10:48:46,503,4804,2.55,2371726,27,0,0
51954,51954,2018-04-28 10:48:50,775,2839,30.51,2371730,27,0,0
51955,51955,2018-04-28 10:48:55,960,2372,121.51,2371735,27,0,0
51956,51956,2018-04-28 10:48:57,716,3303,38.87,2371737,27,0,0
51957,51957,2018-04-28 10:49:55,62,1687,5.83,2371795,27,0,0
51958,51958,2018-04-28 10:50:05,188,866,55.58,2371805,27,0,0
51959,51959,2018-04-28 10:50:34,666,4960,44.92,2371834,27,0,0
51960,51960,2018-04-28 10:50:37,322,4662,25.03,2371837,27,0,0
51961,51961,2018-04-28 10:51:05,466,1119,46.7,2371865,27,0,0
51962,51962,2018-04-28 10:51:36,94,1629,51.31,2371896,27,0,0
51963,51963,2018-04-28 10:51:47,247,472,4.12,2371907,27,0,0
51964,51964,2018-04-28 10:52:36,912,1955,121.97,2371956,27,0,0
51965,51965,2018-04-28 10:52:49,392,446,89.72,2371969,27,0,0
51966,51966,2018-04-28 10:52:55,66,4628,35.17,2371975,27,0,0
51967,51967,2018-04-28 10:53:47,656,4957,100.98,2372027,27,0,0
51968,51968,2018-04-28 10:54:23,633,824,75.43,2372063,27,0,0
51969,51969,2018-04-28 10:54:35,618,1632,6.12,2372075,27,0,0
51970,51970,2018-04-28 10:54:43,17,4905,39.43,2372083,27,0,0
51971,51971,2018-04-28 10:55:33,789,1079,89.93,2372133,27,0,0
51972,51972,2018-04-28 10:55:36,564,707,38.71,2372136,27,0,0
51973,51973,2018-04-28 10:55:50,466,3429,86.63,2372150,27,0,0
51974,51974,2018-04-28 10:56:05,767,1744,17.74,2372165,27,0,0
51975,51975,2018-04-28 10:56:07,856,4187,187.25,2372167,27,1,3
51976,51976,2018-04-28 10:56:12,325,4911,106.68,2372172,27,0,0
51977,51977,2018-04-28 10:56:35,1,2135,36.12,2372195,27,0,0
51978,51978,2018-04-28 10:56:47,315,332,89.54,2372207,27,0,0
51979,51979,2018-04-28 10:56:48,770,2214,65.27,2372208,27,0,0
51980,51980,2018-04-28 10:56:55,520,3511,63.84,2372215,27,0,0
51981,51981,2018-04-28 10:57:02,649,2025,54.34,2372222,27,0,0
51982,51982,2018-04-28 10:57:42,699,2345,107.62,2372262,27,0,0
51983,51983,2018-04-28 10:57:57,541,2990,56.08,2372277,27,0,0
51984,51984,2018-04-28 11:00:06,907,4623,5.54,2372406,27,0,0
51985,51985,2018-04-28 11:00:16,954,592,61.0,2372416,27,0,0
51986,51986,2018-04-28 11:00:34,147,3343,90.75,2372434,27,0,0
51987,51987,2018-04-28 11:00:45,198,1184,125.25,2372445,27,0,0
51988,51988,2018-04-28 11:01:11,84,4711,70.45,2372471,27,0,0
51989,51989,2018-04-28 11:01:39,164,718,47.25,2372499,27,0,0
51990,51990,2018-04-28 11:01:48,139,138,88.85,2372508,27,0,0
51991,51991,2018-04-28 11:01:56,1,2601,30.24,2372516,27,0,0
51992,51992,2018-04-28 11:03:34,367,1375,7.61,2372614,27,0,0
51993,51993,2018-04-28 11:04:03,95,1297,17.26,2372643,27,0,0
51994,51994,2018-04-28 11:04:06,601,4455,7.56,2372646,27,0,0
51995,51995,2018-04-28 11:04:18,569,1036,93.21,2372658,27,0,0
51996,51996,2018-04-28 11:05:32,677,2112,65.31,2372732,27,0,0
51997,51997,2018-04-28 11:06:09,597,2297,35.85,2372769,27,0,0
51998,51998,2018-04-28 11:06:30,694,4800,23.55,2372790,27,0,0
51999,51999,2018-04-28 11:06:53,855,1270,71.76,2372813,27,0,0
52000,52000,2018-04-28 11:06:55,845,647,91.17,2372815,27,0,0
52001,52001,2018-04-28 11:07:01,444,2329,9.43,2372821,27,0,0
52002,52002,2018-04-28 11:07:06,624,3459,17.13,2372826,27,0,0
52003,52003,2018-04-28 11:07:52,238,4016,23.04,2372872,27,0,0
52004,52004,2018-04-28 11:08:39,757,4493,96.28,2372919,27,1,2
52005,52005,2018-04-28 11:09:04,81,2154,76.67,2372944,27,0,0
52006,52006,2018-04-28 11:09:22,159,4187,39.24,2372962,27,0,0
52007,52007,2018-04-28 11:09:24,54,2797,76.04,2372964,27,0,0
52008,52008,2018-04-28 11:09:41,89,3819,7.34,2372981,27,0,0
52009,52009,2018-04-28 11:10:15,515,395,53.18,2373015,27,0,0
52010,52010,2018-04-28 11:10:32,135,2113,62.02,2373032,27,0,0
52011,52011,2018-04-28 11:11:02,718,4692,49.93,2373062,27,0,0
52012,52012,2018-04-28 11:11:03,614,3318,24.23,2373063,27,0,0
52013,52013,2018-04-28 11:11:27,522,4448,77.81,2373087,27,0,0
52014,52014,2018-04-28 11:11:43,497,4995,32.43,2373103,27,0,0
52015,52015,2018-04-28 11:11:45,446,2147,36.6,2373105,27,0,0
52016,52016,2018-04-28 11:11:56,653,3489,76.17,2373116,27,0,0
52017,52017,2018-04-28 11:11:59,81,1069,29.48,2373119,27,0,0
52018,52018,2018-04-28 11:12:03,267,4943,3.99,2373123,27,0,0
52019,52019,2018-04-28 11:12:12,488,4400,26.39,2373132,27,0,0
52020,52020,2018-04-28 11:12:43,459,1646,11.91,2373163,27,0,0
52021,52021,2018-04-28 11:12:47,261,1178,89.07,2373167,27,0,0
52022,52022,2018-04-28 11:12:55,372,652,46.28,2373175,27,0,0
52023,52023,2018-04-28 11:12:56,528,4071,72.97,2373176,27,0,0
52024,52024,2018-04-28 11:13:07,925,1815,78.73,2373187,27,0,0
52025,52025,2018-04-28 11:15:24,885,3127,23.29,2373324,27,0,0
52026,52026,2018-04-28 11:16:18,859,3859,66.63,2373378,27,0,0
52027,52027,2018-04-28 11:16:40,713,4817,32.66,2373400,27,0,0
52028,52028,2018-04-28 11:16:45,234,4133,56.14,2373405,27,0,0
52029,52029,2018-04-28 11:17:23,170,4276,5.19,2373443,27,0,0
52030,52030,2018-04-28 11:17:27,341,3383,123.62,2373447,27,0,0
52031,52031,2018-04-28 11:17:32,139,1307,66.27,2373452,27,0,0
52032,52032,2018-04-28 11:18:28,19,4478,42.43,2373508,27,0,0
52033,52033,2018-04-28 11:19:44,938,810,20.46,2373584,27,0,0
52034,52034,2018-04-28 11:20:13,171,1658,15.48,2373613,27,0,0
52035,52035,2018-04-28 11:20:40,408,60,38.99,2373640,27,0,0
52036,52036,2018-04-28 11:20:49,367,4820,9.66,2373649,27,0,0
52037,52037,2018-04-28 11:21:08,138,3491,77.39,2373668,27,0,0
52038,52038,2018-04-28 11:21:08,249,3250,42.05,2373668,27,0,0
52039,52039,2018-04-28 11:22:16,716,1154,45.59,2373736,27,0,0
52040,52040,2018-04-28 11:22:26,378,3744,78.47,2373746,27,0,0
52041,52041,2018-04-28 11:23:11,840,4061,125.21,2373791,27,0,0
52042,52042,2018-04-28 11:24:20,672,4816,41.04,2373860,27,0,0
52043,52043,2018-04-28 11:24:20,441,307,109.96,2373860,27,0,0
52044,52044,2018-04-28 11:24:48,705,4341,9.68,2373888,27,0,0
52045,52045,2018-04-28 11:25:50,29,2933,21.26,2373950,27,0,0
52046,52046,2018-04-28 11:26:59,228,2537,49.08,2374019,27,0,0
52047,52047,2018-04-28 11:27:00,635,3381,4.55,2374020,27,0,0
52048,52048,2018-04-28 11:27:27,836,2711,78.55,2374047,27,0,0
52049,52049,2018-04-28 11:27:45,725,2820,69.57,2374065,27,0,0
52050,52050,2018-04-28 11:28:13,964,2481,3.27,2374093,27,0,0
52051,52051,2018-04-28 11:28:19,925,4031,40.1,2374099,27,0,0
52052,52052,2018-04-28 11:28:35,148,33,25.6,2374115,27,0,0
52053,52053,2018-04-28 11:28:39,877,4201,76.27,2374119,27,0,0
52054,52054,2018-04-28 11:28:56,651,2418,40.3,2374136,27,0,0
52055,52055,2018-04-28 11:29:31,894,151,16.35,2374171,27,0,0
52056,52056,2018-04-28 11:30:58,574,3905,30.84,2374258,27,0,0
52057,52057,2018-04-28 11:31:14,700,3264,7.99,2374274,27,0,0
52058,52058,2018-04-28 11:31:50,529,2335,25.64,2374310,27,0,0
52059,52059,2018-04-28 11:31:52,938,1990,27.95,2374312,27,0,0
52060,52060,2018-04-28 11:32:17,387,803,88.22,2374337,27,0,0
52061,52061,2018-04-28 11:33:14,521,905,115.65,2374394,27,0,0
52062,52062,2018-04-28 11:33:48,278,4355,51.42,2374428,27,0,0
52063,52063,2018-04-28 11:34:21,88,2876,68.83,2374461,27,0,0
52064,52064,2018-04-28 11:34:59,498,4527,4.41,2374499,27,0,0
52065,52065,2018-04-28 11:35:09,391,2544,12.95,2374509,27,0,0
52066,52066,2018-04-28 11:35:25,485,1870,26.95,2374525,27,0,0
52067,52067,2018-04-28 11:35:49,169,2272,13.08,2374549,27,0,0
52068,52068,2018-04-28 11:36:01,83,3834,30.11,2374561,27,0,0
52069,52069,2018-04-28 11:36:24,499,3381,63.77,2374584,27,0,0
52070,52070,2018-04-28 11:36:40,209,3263,30.62,2374600,27,0,0
52071,52071,2018-04-28 11:37:20,769,465,32.55,2374640,27,0,0
52072,52072,2018-04-28 11:37:41,125,4537,94.78,2374661,27,0,0
52073,52073,2018-04-28 11:37:48,645,4809,56.23,2374668,27,0,0
52074,52074,2018-04-28 11:37:57,600,1063,8.64,2374677,27,0,0
52075,52075,2018-04-28 11:38:08,59,3691,50.01,2374688,27,0,0
52076,52076,2018-04-28 11:38:54,6,1197,9.33,2374734,27,0,0
52077,52077,2018-04-28 11:39:17,211,3250,45.7,2374757,27,0,0
52078,52078,2018-04-28 11:39:37,162,4965,20.27,2374777,27,0,0
52079,52079,2018-04-28 11:40:01,517,4888,65.53,2374801,27,0,0
52080,52080,2018-04-28 11:40:28,733,4321,43.66,2374828,27,0,0
52081,52081,2018-04-28 11:40:31,74,1556,125.62,2374831,27,0,0
52082,52082,2018-04-28 11:40:43,445,3516,118.67,2374843,27,0,0
52083,52083,2018-04-28 11:41:48,367,599,2.94,2374908,27,0,0
52084,52084,2018-04-28 11:42:08,725,4317,122.4,2374928,27,0,0
52085,52085,2018-04-28 11:42:29,956,1916,30.38,2374949,27,0,0
52086,52086,2018-04-28 11:42:38,981,1019,34.77,2374958,27,0,0
52087,52087,2018-04-28 11:43:45,993,3245,10.54,2375025,27,0,0
52088,52088,2018-04-28 11:43:58,161,3602,62.0,2375038,27,0,0
52089,52089,2018-04-28 11:44:04,738,1842,10.31,2375044,27,0,0
52090,52090,2018-04-28 11:44:30,108,1209,44.85,2375070,27,0,0
52091,52091,2018-04-28 11:45:32,627,294,141.26,2375132,27,0,0
52092,52092,2018-04-28 11:46:54,48,2398,121.76,2375214,27,0,0
52093,52093,2018-04-28 11:47:50,939,1211,158.19,2375270,27,0,0
52094,52094,2018-04-28 11:48:35,242,3279,127.47,2375315,27,0,0
52095,52095,2018-04-28 11:48:46,306,1849,48.74,2375326,27,0,0
52096,52096,2018-04-28 11:48:47,504,1079,80.14,2375327,27,0,0
52097,52097,2018-04-28 11:49:01,810,3138,100.72,2375341,27,0,0
52098,52098,2018-04-28 11:49:13,244,324,37.67,2375353,27,0,0
52099,52099,2018-04-28 11:50:00,727,612,19.85,2375400,27,0,0
52100,52100,2018-04-28 11:50:04,230,3381,74.2,2375404,27,0,0
52101,52101,2018-04-28 11:50:23,66,3690,59.47,2375423,27,0,0
52102,52102,2018-04-28 11:50:30,37,4558,15.86,2375430,27,0,0
52103,52103,2018-04-28 11:50:32,623,68,39.74,2375432,27,0,0
52104,52104,2018-04-28 11:50:39,935,3016,10.44,2375439,27,0,0
52105,52105,2018-04-28 11:50:51,387,4330,107.98,2375451,27,0,0
52106,52106,2018-04-28 11:51:25,465,3398,29.79,2375485,27,0,0
52107,52107,2018-04-28 11:51:28,92,2734,63.71,2375488,27,0,0
52108,52108,2018-04-28 11:52:07,904,3150,26.2,2375527,27,0,0
52109,52109,2018-04-28 11:52:13,621,1717,127.81,2375533,27,0,0
52110,52110,2018-04-28 11:52:31,244,234,19.22,2375551,27,0,0
52111,52111,2018-04-28 11:52:33,92,2236,100.46,2375553,27,0,0
52112,52112,2018-04-28 11:53:04,648,1813,9.92,2375584,27,0,0
52113,52113,2018-04-28 11:53:43,567,192,39.8,2375623,27,0,0
52114,52114,2018-04-28 11:53:46,899,2939,71.77,2375626,27,0,0
52115,52115,2018-04-28 11:54:00,244,1857,23.72,2375640,27,0,0
52116,52116,2018-04-28 11:55:15,287,4521,1.04,2375715,27,0,0
52117,52117,2018-04-28 11:55:54,878,2305,6.59,2375754,27,0,0
52118,52118,2018-04-28 11:56:38,744,3972,28.23,2375798,27,0,0
52119,52119,2018-04-28 11:56:45,589,861,57.88,2375805,27,0,0
52120,52120,2018-04-28 11:58:48,344,2408,33.08,2375928,27,0,0
52121,52121,2018-04-28 11:59:01,155,2823,35.98,2375941,27,0,0
52122,52122,2018-04-28 11:59:09,531,2586,25.74,2375949,27,0,0
52123,52123,2018-04-28 11:59:48,791,163,72.73,2375988,27,0,0
52124,52124,2018-04-28 12:01:08,253,4823,6.69,2376068,27,0,0
52125,52125,2018-04-28 12:01:16,882,3331,11.65,2376076,27,0,0
52126,52126,2018-04-28 12:01:26,158,2710,101.72,2376086,27,0,0
52127,52127,2018-04-28 12:02:10,674,3451,44.65,2376130,27,0,0
52128,52128,2018-04-28 12:02:31,953,1901,16.57,2376151,27,0,0
52129,52129,2018-04-28 12:02:50,990,1250,39.69,2376170,27,0,0
52130,52130,2018-04-28 12:03:07,135,3764,69.24,2376187,27,0,0
52131,52131,2018-04-28 12:03:24,772,777,174.38,2376204,27,0,0
52132,52132,2018-04-28 12:03:51,308,3298,6.24,2376231,27,0,0
52133,52133,2018-04-28 12:04:35,561,4692,45.49,2376275,27,0,0
52134,52134,2018-04-28 12:04:49,131,1192,15.73,2376289,27,0,0
52135,52135,2018-04-28 12:05:23,25,1884,96.73,2376323,27,0,0
52136,52136,2018-04-28 12:05:53,601,65,7.64,2376353,27,0,0
52137,52137,2018-04-28 12:09:35,865,1442,18.32,2376575,27,0,0
52138,52138,2018-04-28 12:09:48,358,4914,55.56,2376588,27,0,0
52139,52139,2018-04-28 12:10:35,559,744,3.87,2376635,27,0,0
52140,52140,2018-04-28 12:10:53,135,7,92.27,2376653,27,0,0
52141,52141,2018-04-28 12:11:31,47,1453,52.74,2376691,27,0,0
52142,52142,2018-04-28 12:11:34,359,3919,95.96,2376694,27,0,0
52143,52143,2018-04-28 12:12:02,712,1929,23.55,2376722,27,0,0
52144,52144,2018-04-28 12:12:15,744,959,32.36,2376735,27,0,0
52145,52145,2018-04-28 12:12:19,602,3562,40.74,2376739,27,0,0
52146,52146,2018-04-28 12:12:32,256,2790,80.18,2376752,27,0,0
52147,52147,2018-04-28 12:12:54,418,1357,191.03,2376774,27,0,0
52148,52148,2018-04-28 12:13:07,407,1688,65.76,2376787,27,0,0
52149,52149,2018-04-28 12:13:21,563,4165,27.72,2376801,27,0,0
52150,52150,2018-04-28 12:13:23,58,1868,3.97,2376803,27,0,0
52151,52151,2018-04-28 12:13:46,350,3122,30.53,2376826,27,0,0
52152,52152,2018-04-28 12:14:07,485,4015,14.02,2376847,27,0,0
52153,52153,2018-04-28 12:14:35,443,2421,21.86,2376875,27,0,0
52154,52154,2018-04-28 12:15:53,520,4191,104.01,2376953,27,0,0
52155,52155,2018-04-28 12:16:27,406,4639,72.49,2376987,27,0,0
52156,52156,2018-04-28 12:17:59,596,3643,10.38,2377079,27,0,0
52157,52157,2018-04-28 12:18:35,637,2278,40.12,2377115,27,0,0
52158,52158,2018-04-28 12:18:41,695,3802,45.76,2377121,27,0,0
52159,52159,2018-04-28 12:18:41,585,435,95.78,2377121,27,0,0
52160,52160,2018-04-28 12:18:44,215,873,41.53,2377124,27,0,0
52161,52161,2018-04-28 12:18:45,117,1944,93.5,2377125,27,0,0
52162,52162,2018-04-28 12:19:22,144,722,54.11,2377162,27,0,0
52163,52163,2018-04-28 12:20:10,115,4711,15.77,2377210,27,0,0
52164,52164,2018-04-28 12:21:11,665,4613,35.93,2377271,27,0,0
52165,52165,2018-04-28 12:21:37,288,3215,277.6,2377297,27,1,3
52166,52166,2018-04-28 12:21:44,375,3527,7.04,2377304,27,0,0
52167,52167,2018-04-28 12:21:46,352,1115,10.89,2377306,27,0,0
52168,52168,2018-04-28 12:21:47,118,3252,113.28,2377307,27,0,0
52169,52169,2018-04-28 12:22:08,556,3707,10.27,2377328,27,0,0
52170,52170,2018-04-28 12:22:32,402,4707,35.32,2377352,27,0,0
52171,52171,2018-04-28 12:22:40,619,4102,15.02,2377360,27,0,0
52172,52172,2018-04-28 12:23:02,392,4872,21.73,2377382,27,0,0
52173,52173,2018-04-28 12:23:21,597,3036,78.35,2377401,27,0,0
52174,52174,2018-04-28 12:23:26,477,188,13.67,2377406,27,0,0
52175,52175,2018-04-28 12:24:51,969,1211,45.67,2377491,27,0,0
52176,52176,2018-04-28 12:24:57,34,3171,74.85,2377497,27,0,0
52177,52177,2018-04-28 12:24:59,604,229,9.01,2377499,27,0,0
52178,52178,2018-04-28 12:25:22,544,3508,95.43,2377522,27,0,0
52179,52179,2018-04-28 12:25:22,174,1403,26.44,2377522,27,0,0
52180,52180,2018-04-28 12:25:25,89,4894,58.16,2377525,27,0,0
52181,52181,2018-04-28 12:26:48,535,1547,10.09,2377608,27,0,0
52182,52182,2018-04-28 12:26:57,789,674,27.84,2377617,27,0,0
52183,52183,2018-04-28 12:27:31,780,2945,9.44,2377651,27,0,0
52184,52184,2018-04-28 12:28:03,111,4422,92.01,2377683,27,0,0
52185,52185,2018-04-28 12:28:31,36,1352,25.64,2377711,27,0,0
52186,52186,2018-04-28 12:29:27,53,410,5.04,2377767,27,0,0
52187,52187,2018-04-28 12:31:35,919,2250,27.91,2377895,27,0,0
52188,52188,2018-04-28 12:32:01,382,3051,10.72,2377921,27,0,0
52189,52189,2018-04-28 12:32:30,4,1637,132.1,2377950,27,0,0
52190,52190,2018-04-28 12:32:30,838,3034,20.39,2377950,27,0,0
52191,52191,2018-04-28 12:32:47,635,4585,34.19,2377967,27,0,0
52192,52192,2018-04-28 12:32:49,957,1613,61.3,2377969,27,0,0
52193,52193,2018-04-28 12:33:07,618,4588,7.36,2377987,27,0,0
52194,52194,2018-04-28 12:33:28,273,519,17.13,2378008,27,0,0
52195,52195,2018-04-28 12:34:16,808,706,15.53,2378056,27,0,0
52196,52196,2018-04-28 12:34:53,359,3919,100.44,2378093,27,0,0
52197,52197,2018-04-28 12:35:32,916,3506,24.81,2378132,27,0,0
52198,52198,2018-04-28 12:36:09,20,4300,17.45,2378169,27,0,0
52199,52199,2018-04-28 12:36:29,461,4535,77.14,2378189,27,0,0
52200,52200,2018-04-28 12:36:46,519,3809,93.32,2378206,27,0,0
52201,52201,2018-04-28 12:36:51,624,3818,10.12,2378211,27,0,0
52202,52202,2018-04-28 12:37:34,213,2409,143.03,2378254,27,0,0
52203,52203,2018-04-28 12:37:41,489,10,50.34,2378261,27,1,2
52204,52204,2018-04-28 12:38:02,890,633,493.29999999999995,2378282,27,1,3
52205,52205,2018-04-28 12:38:24,43,2222,116.29,2378304,27,0,0
52206,52206,2018-04-28 12:38:35,924,310,10.58,2378315,27,0,0
52207,52207,2018-04-28 12:38:47,933,1731,51.35,2378327,27,0,0
52208,52208,2018-04-28 12:38:50,362,127,63.44,2378330,27,0,0
52209,52209,2018-04-28 12:39:05,573,4521,43.71,2378345,27,0,0
52210,52210,2018-04-28 12:40:13,413,3760,55.74,2378413,27,0,0
52211,52211,2018-04-28 12:40:50,681,3213,32.75,2378450,27,0,0
52212,52212,2018-04-28 12:41:50,493,4990,1.8,2378510,27,0,0
52213,52213,2018-04-28 12:41:54,612,2880,30.91,2378514,27,0,0
52214,52214,2018-04-28 12:42:11,819,4716,117.4,2378531,27,0,0
52215,52215,2018-04-28 12:42:23,453,3728,133.5,2378543,27,0,0
52216,52216,2018-04-28 12:42:32,194,2514,97.25,2378552,27,0,0
52217,52217,2018-04-28 12:43:16,379,776,39.51,2378596,27,0,0
52218,52218,2018-04-28 12:43:39,441,4339,114.01,2378619,27,0,0
52219,52219,2018-04-28 12:44:27,802,3169,96.07,2378667,27,0,0
52220,52220,2018-04-28 12:44:55,994,303,38.83,2378695,27,0,0
52221,52221,2018-04-28 12:44:57,362,4489,100.43,2378697,27,0,0
52222,52222,2018-04-28 12:44:58,149,3230,80.24,2378698,27,0,0
52223,52223,2018-04-28 12:45:11,290,3787,26.97,2378711,27,0,0
52224,52224,2018-04-28 12:45:16,555,922,4.43,2378716,27,0,0
52225,52225,2018-04-28 12:45:17,505,4072,50.8,2378717,27,0,0
52226,52226,2018-04-28 12:47:10,870,327,124.64,2378830,27,0,0
52227,52227,2018-04-28 12:49:01,714,58,81.83,2378941,27,0,0
52228,52228,2018-04-28 12:50:25,820,3202,35.37,2379025,27,0,0
52229,52229,2018-04-28 12:50:41,292,114,10.99,2379041,27,0,0
52230,52230,2018-04-28 12:51:17,574,4161,21.79,2379077,27,0,0
52231,52231,2018-04-28 12:51:17,656,4957,65.12,2379077,27,0,0
52232,52232,2018-04-28 12:51:37,98,3505,9.63,2379097,27,0,0
52233,52233,2018-04-28 12:52:37,301,1018,47.24,2379157,27,0,0
52234,52234,2018-04-28 12:52:52,909,4205,45.8,2379172,27,0,0
52235,52235,2018-04-28 12:52:55,871,1902,61.78,2379175,27,0,0
52236,52236,2018-04-28 12:53:40,717,3787,49.31,2379220,27,0,0
52237,52237,2018-04-28 12:54:50,723,3269,36.04,2379290,27,0,0
52238,52238,2018-04-28 12:54:59,230,738,50.16,2379299,27,0,0
52239,52239,2018-04-28 12:55:23,127,585,28.06,2379323,27,0,0
52240,52240,2018-04-28 12:55:26,453,1514,84.85,2379326,27,0,0
52241,52241,2018-04-28 12:55:34,599,602,74.49,2379334,27,0,0
52242,52242,2018-04-28 12:55:36,910,2027,65.88,2379336,27,0,0
52243,52243,2018-04-28 12:56:35,637,1847,41.27,2379395,27,0,0
52244,52244,2018-04-28 12:56:39,929,4393,54.96,2379399,27,0,0
52245,52245,2018-04-28 12:58:16,956,3573,22.65,2379496,27,0,0
52246,52246,2018-04-28 12:58:27,673,469,6.1,2379507,27,0,0
52247,52247,2018-04-28 12:58:49,632,4751,31.22,2379529,27,0,0
52248,52248,2018-04-28 12:58:53,646,2831,40.4,2379533,27,0,0
52249,52249,2018-04-28 12:59:24,407,569,23.93,2379564,27,0,0
52250,52250,2018-04-28 12:59:39,89,3095,56.27,2379579,27,0,0
52251,52251,2018-04-28 13:00:16,416,4258,20.38,2379616,27,0,0
52252,52252,2018-04-28 13:00:18,977,2046,10.09,2379618,27,0,0
52253,52253,2018-04-28 13:00:28,293,510,95.25,2379628,27,0,0
52254,52254,2018-04-28 13:00:34,878,3263,2.82,2379634,27,0,0
52255,52255,2018-04-28 13:00:48,957,456,18.7,2379648,27,0,0
52256,52256,2018-04-28 13:01:46,267,4797,6.4,2379706,27,0,0
52257,52257,2018-04-28 13:01:59,83,770,47.36,2379719,27,0,0
52258,52258,2018-04-28 13:03:27,579,1839,71.23,2379807,27,0,0
52259,52259,2018-04-28 13:03:46,917,1913,96.95,2379826,27,0,0
